Date,Time,CO(GT),NO2(GT),AQI_Friction
17/11/2004,19.00.00,6.6,288.0,276.0
17/11/2004,20.00.00,4.3,254.0,213.0
17/11/2004,21.00.00,4.9,267.0,231.5
17/11/2004,22.00.00,2.6,198.0,151.0
17/11/2004,23.00.00,2.3,145.0,118.5
18/11/2004,00.00.00,2.7,167.0,137.5
18/11/2004,01.00.00,2.2,127.0,107.5
18/11/2004,02.00.00,2.0,119.0,99.5
18/11/2004,04.00.00,1.2,84.0,66.0
18/11/2004,05.00.00,1.1,89.0,66.5
18/11/2004,06.00.00,1.4,122.0,89.0
18/11/2004,07.00.00,2.1,162.0,123.0
18/11/2004,08.00.00,4.5,225.0,202.5
18/11/2004,09.00.00,5.6,249.0,236.5
18/11/2004,10.00.00,5.6,282.0,253.0
18/11/2004,11.00.00,4.7,278.0,233.0
18/11/2004,12.00.00,4.2,251.0,209.5
18/11/2004,13.00.00,3.6,208.0,176.0
18/11/2004,14.00.00,3.2,187.0,157.5
18/11/2004,15.00.00,3.1,182.0,153.0
18/11/2004,16.00.00,3.8,212.0,182.0
18/11/2004,17.00.00,3.9,174.0,165.0
18/11/2004,18.00.00,4.6,220.0,202.0
18/11/2004,19.00.00,4.9,214.0,205.0
18/11/2004,20.00.00,5.4,212.0,214.0
18/11/2004,21.00.00,4.3,191.0,181.5
18/11/2004,22.00.00,3.1,160.0,142.0
18/11/2004,23.00.00,2.5,130.0,115.0
19/11/2004,00.00.00,2.4,133.0,114.5
19/11/2004,01.00.00,1.9,110.0,93.0
19/11/2004,02.00.00,1.3,65.0,58.5
19/11/2004,04.00.00,1.1,41.0,42.5
19/11/2004,05.00.00,0.9,36.0,36.0
19/11/2004,06.00.00,1.0,45.0,42.5
19/11/2004,07.00.00,1.6,98.0,81.0
19/11/2004,08.00.00,4.8,194.0,193.0
19/11/2004,09.00.00,5.9,191.0,213.5
19/11/2004,10.00.00,5.6,193.0,208.5
19/11/2004,11.00.00,3.5,231.0,185.5
19/11/2004,12.00.00,2.8,202.0,157.0
19/11/2004,13.00.00,3.6,188.0,166.0
19/11/2004,14.00.00,4.8,184.0,188.0
19/11/2004,15.00.00,5.0,222.0,211.0
19/11/2004,16.00.00,5.6,221.0,222.5
19/11/2004,17.00.00,7.5,193.0,246.5
19/11/2004,18.00.00,7.2,187.0,237.5
19/11/2004,19.00.00,8.3,188.0,260.0
19/11/2004,20.00.00,8.6,185.0,264.5
19/11/2004,21.00.00,4.3,146.0,159.0
19/11/2004,22.00.00,2.6,120.0,112.0
19/11/2004,23.00.00,2.6,110.0,107.0
20/11/2004,00.00.00,2.7,121.0,114.5
20/11/2004,01.00.00,2.7,126.0,117.0
20/11/2004,02.00.00,2.6,117.0,110.5
20/11/2004,05.00.00,0.6,70.0,47.0
20/11/2004,06.00.00,0.7,96.0,62.0
20/11/2004,07.00.00,1.2,136.0,92.0
20/11/2004,08.00.00,2.0,177.0,128.5
20/11/2004,09.00.00,2.8,214.0,163.0
20/11/2004,10.00.00,2.9,243.0,179.5
20/11/2004,11.00.00,2.2,192.0,140.0
20/11/2004,12.00.00,1.6,149.0,106.5
20/11/2004,13.00.00,1.5,141.0,100.5
20/11/2004,14.00.00,1.9,137.0,106.5
20/11/2004,15.00.00,1.5,138.0,99.0
20/11/2004,16.00.00,1.8,149.0,110.5
20/11/2004,17.00.00,3.4,196.0,166.0
20/11/2004,18.00.00,4.6,239.0,211.5
20/11/2004,19.00.00,1.6,164.0,114.0
20/11/2004,20.00.00,1.2,149.0,98.5
20/11/2004,21.00.00,1.2,159.0,103.5
20/11/2004,22.00.00,0.9,149.0,92.5
20/11/2004,23.00.00,0.7,133.0,80.5
21/11/2004,00.00.00,2.5,216.0,158.0
21/11/2004,01.00.00,1.5,196.0,128.0
21/11/2004,02.00.00,0.5,120.0,70.0
21/11/2004,04.00.00,0.5,101.0,60.5
21/11/2004,05.00.00,0.1,75.0,39.5
21/11/2004,06.00.00,0.2,73.0,40.5
21/11/2004,08.00.00,0.2,116.0,62.0
21/11/2004,09.00.00,0.5,132.0,76.0
21/11/2004,10.00.00,0.4,125.0,70.5
21/11/2004,11.00.00,0.8,148.0,90.0
21/11/2004,12.00.00,1.5,186.0,123.0
21/11/2004,13.00.00,1.9,193.0,134.5
21/11/2004,14.00.00,1.1,174.0,109.0
21/11/2004,15.00.00,0.3,106.0,59.0
21/11/2004,16.00.00,0.9,127.0,81.5
21/11/2004,17.00.00,2.1,172.0,128.0
21/11/2004,18.00.00,2.4,179.0,137.5
21/11/2004,19.00.00,1.6,150.0,107.0
21/11/2004,20.00.00,1.1,147.0,95.5
21/11/2004,21.00.00,1.3,163.0,107.5
21/11/2004,22.00.00,0.8,145.0,88.5
21/11/2004,23.00.00,1.0,186.0,113.0
22/11/2004,00.00.00,0.3,116.0,64.0
22/11/2004,01.00.00,1.0,145.0,92.5
22/11/2004,02.00.00,0.4,122.0,69.0
22/11/2004,06.00.00,0.1,108.0,56.0
22/11/2004,07.00.00,0.4,149.0,82.5
22/11/2004,08.00.00,2.4,232.0,164.0
22/11/2004,09.00.00,3.1,215.0,169.5
22/11/2004,10.00.00,3.1,218.0,171.0
22/11/2004,11.00.00,2.7,239.0,173.5
22/11/2004,12.00.00,2.3,224.0,158.0
22/11/2004,13.00.00,3.0,235.0,177.5
22/11/2004,14.00.00,3.6,237.0,190.5
22/11/2004,15.00.00,3.1,239.0,181.5
22/11/2004,16.00.00,3.5,235.0,187.5
22/11/2004,17.00.00,4.0,199.0,179.5
22/11/2004,18.00.00,6.3,240.0,246.0
22/11/2004,19.00.00,6.9,245.0,260.5
22/11/2004,20.00.00,6.5,239.0,249.5
22/11/2004,21.00.00,3.3,191.0,161.5
22/11/2004,22.00.00,2.4,164.0,130.0
22/11/2004,23.00.00,1.7,130.0,99.0
23/11/2004,00.00.00,1.3,121.0,86.5
23/11/2004,01.00.00,1.1,118.0,81.0
23/11/2004,02.00.00,0.8,113.0,72.5
23/11/2004,05.00.00,1.3,92.0,72.0
23/11/2004,06.00.00,1.4,98.0,77.0
23/11/2004,07.00.00,2.1,111.0,97.5
23/11/2004,08.00.00,4.5,139.0,159.5
23/11/2004,09.00.00,5.7,160.0,194.0
23/11/2004,10.00.00,6.6,183.0,223.5
23/11/2004,11.00.00,5.0,185.0,192.5
23/11/2004,12.00.00,5.3,198.0,205.0
23/11/2004,13.00.00,5.4,201.0,208.5
23/11/2004,14.00.00,7.3,233.0,262.5
23/11/2004,15.00.00,5.1,202.0,203.0
23/11/2004,16.00.00,5.3,186.0,199.0
23/11/2004,17.00.00,7.3,215.0,253.5
23/11/2004,18.00.00,10.2,227.0,317.5
23/11/2004,19.00.00,11.9,220.0,348.0
23/11/2004,20.00.00,11.5,190.0,325.0
23/11/2004,21.00.00,8.3,178.0,255.0
23/11/2004,22.00.00,4.7,147.0,167.5
23/11/2004,23.00.00,4.0,138.0,149.0
24/11/2004,00.00.00,3.9,135.0,145.5
24/11/2004,01.00.00,2.8,123.0,117.5
24/11/2004,02.00.00,2.3,106.0,99.0
24/11/2004,04.00.00,1.4,81.0,68.5
24/11/2004,05.00.00,1.0,66.0,53.0
24/11/2004,06.00.00,1.0,64.0,52.0
24/11/2004,07.00.00,1.8,86.0,79.0
24/11/2004,08.00.00,3.8,114.0,133.0
24/11/2004,09.00.00,4.2,115.0,141.5
24/11/2004,10.00.00,3.6,110.0,127.0
24/11/2004,11.00.00,3.3,116.0,124.0
24/11/2004,12.00.00,2.0,162.0,121.0
24/11/2004,13.00.00,2.0,104.0,92.0
24/11/2004,14.00.00,2.9,129.0,122.5
24/11/2004,15.00.00,2.7,146.0,127.0
24/11/2004,16.00.00,3.4,160.0,148.0
24/11/2004,17.00.00,4.5,169.0,174.5
24/11/2004,18.00.00,6.1,167.0,205.5
24/11/2004,19.00.00,6.8,166.0,219.0
24/11/2004,20.00.00,8.4,181.0,258.5
24/11/2004,21.00.00,5.3,144.0,178.0
24/11/2004,22.00.00,4.5,141.0,160.5
24/11/2004,23.00.00,4.1,123.0,143.5
25/11/2004,00.00.00,4.0,121.0,140.5
25/11/2004,01.00.00,4.0,114.0,137.0
25/11/2004,02.00.00,3.0,93.0,106.5
25/11/2004,04.00.00,2.2,89.0,88.5
25/11/2004,05.00.00,2.2,94.0,91.0
25/11/2004,06.00.00,2.0,93.0,86.5
25/11/2004,07.00.00,2.2,100.0,94.0
25/11/2004,08.00.00,4.0,127.0,143.5
25/11/2004,09.00.00,4.8,137.0,164.5
25/11/2004,10.00.00,4.6,190.0,187.0
25/11/2004,11.00.00,2.8,171.0,141.5
25/11/2004,12.00.00,2.1,127.0,105.5
25/11/2004,13.00.00,2.0,109.0,94.5
25/11/2004,14.00.00,2.5,126.0,113.0
25/11/2004,15.00.00,2.5,136.0,118.0
25/11/2004,16.00.00,2.8,156.0,134.0
25/11/2004,17.00.00,4.0,187.0,173.5
25/11/2004,18.00.00,4.5,173.0,176.5
25/11/2004,19.00.00,3.1,137.0,130.5
25/11/2004,20.00.00,2.6,122.0,113.0
25/11/2004,21.00.00,2.6,129.0,116.5
25/11/2004,22.00.00,2.0,110.0,95.0
25/11/2004,23.00.00,1.8,102.0,87.0
26/11/2004,00.00.00,2.5,114.0,107.0
26/11/2004,01.00.00,2.3,117.0,104.5
26/11/2004,02.00.00,2.1,98.0,91.0
26/11/2004,05.00.00,1.2,77.0,62.5
26/11/2004,06.00.00,1.0,75.0,57.5
26/11/2004,07.00.00,1.7,95.0,81.5
26/11/2004,08.00.00,4.3,137.0,154.5
26/11/2004,09.00.00,5.8,149.0,190.5
26/11/2004,10.00.00,5.6,197.0,210.5
26/11/2004,11.00.00,4.0,183.0,171.5
26/11/2004,12.00.00,4.0,179.0,169.5
26/11/2004,13.00.00,4.9,196.0,196.0
26/11/2004,14.00.00,5.6,208.0,216.0
26/11/2004,15.00.00,5.1,203.0,203.5
26/11/2004,16.00.00,6.2,213.0,230.5
26/11/2004,17.00.00,7.7,233.0,270.5
26/11/2004,18.00.00,10.1,255.0,329.5
26/11/2004,19.00.00,6.4,170.0,213.0
26/11/2004,20.00.00,7.7,167.0,237.5
26/11/2004,21.00.00,8.1,205.0,264.5
26/11/2004,22.00.00,4.7,170.0,179.0
26/11/2004,23.00.00,4.3,154.0,163.0
27/11/2004,00.00.00,4.1,143.0,153.5
27/11/2004,01.00.00,4.2,140.0,154.0
27/11/2004,02.00.00,3.8,122.0,137.0
27/11/2004,04.00.00,2.4,103.0,99.5
27/11/2004,05.00.00,2.0,97.0,88.5
27/11/2004,06.00.00,1.7,99.0,83.5
27/11/2004,07.00.00,2.1,110.0,97.0
27/11/2004,08.00.00,2.5,110.0,105.0
27/11/2004,09.00.00,3.8,121.0,136.5
27/11/2004,10.00.00,3.9,122.0,139.0
27/11/2004,11.00.00,4.2,136.0,152.0
27/11/2004,12.00.00,4.0,170.0,165.0
27/11/2004,13.00.00,4.4,156.0,166.0
27/11/2004,14.00.00,4.7,158.0,173.0
27/11/2004,15.00.00,4.6,174.0,179.0
27/11/2004,16.00.00,4.8,187.0,189.5
27/11/2004,17.00.00,4.5,147.0,163.5
27/11/2004,18.00.00,5.6,136.0,180.0
27/11/2004,19.00.00,4.9,134.0,165.0
27/11/2004,20.00.00,5.3,126.0,169.0
27/11/2004,21.00.00,4.6,130.0,157.0
27/11/2004,22.00.00,2.4,98.0,97.0
27/11/2004,23.00.00,2.7,89.0,98.5
28/11/2004,00.00.00,2.5,88.0,94.0
28/11/2004,01.00.00,2.3,86.0,89.0
28/11/2004,03.00.00,1.3,70.0,61.0
28/11/2004,04.00.00,1.0,55.0,47.5
28/11/2004,05.00.00,0.9,45.0,40.5
28/11/2004,06.00.00,0.7,44.0,36.0
28/11/2004,07.00.00,0.8,50.0,41.0
28/11/2004,08.00.00,1.0,74.0,57.0
28/11/2004,09.00.00,1.1,81.0,62.5
28/11/2004,10.00.00,0.8,65.0,48.5
28/11/2004,11.00.00,1.4,76.0,66.0
28/11/2004,12.00.00,2.2,110.0,99.0
28/11/2004,13.00.00,2.7,124.0,116.0
28/11/2004,14.00.00,2.3,120.0,106.0
28/11/2004,15.00.00,1.9,99.0,87.5
28/11/2004,16.00.00,2.7,117.0,112.5
28/11/2004,17.00.00,3.2,132.0,130.0
28/11/2004,18.00.00,3.2,113.0,120.5
28/11/2004,19.00.00,3.5,117.0,128.5
28/11/2004,20.00.00,4.5,127.0,153.5
28/11/2004,21.00.00,4.1,132.0,148.0
28/11/2004,22.00.00,3.3,121.0,126.5
28/11/2004,23.00.00,3.1,122.0,123.0
29/11/2004,00.00.00,3.0,113.0,116.5
29/11/2004,01.00.00,2.3,99.0,95.5
29/11/2004,02.00.00,2.3,86.0,89.0
29/11/2004,04.00.00,1.5,66.0,63.0
29/11/2004,05.00.00,1.3,67.0,59.5
29/11/2004,06.00.00,1.4,78.0,67.0
29/11/2004,07.00.00,2.0,90.0,85.0
29/11/2004,08.00.00,4.2,120.0,144.0
29/11/2004,09.00.00,5.9,139.0,187.5
29/11/2004,10.00.00,6.3,172.0,212.0
29/11/2004,11.00.00,6.6,232.0,248.0
29/11/2004,12.00.00,5.0,168.0,184.0
29/11/2004,13.00.00,2.5,120.0,110.0
29/11/2004,14.00.00,2.6,121.0,112.5
29/11/2004,15.00.00,1.9,117.0,96.5
29/11/2004,16.00.00,2.3,121.0,106.5
29/11/2004,17.00.00,1.9,107.0,91.5
29/11/2004,18.00.00,2.3,115.0,103.5
29/11/2004,19.00.00,1.8,94.0,83.0
29/11/2004,20.00.00,1.9,98.0,87.0
29/11/2004,21.00.00,1.4,87.0,71.5
29/11/2004,22.00.00,1.2,78.0,63.0
29/11/2004,23.00.00,1.0,69.0,54.5
30/11/2004,00.00.00,1.2,67.0,57.5
30/11/2004,01.00.00,1.4,81.0,68.5
30/11/2004,02.00.00,1.2,75.0,61.5
30/11/2004,04.00.00,0.6,42.0,33.0
30/11/2004,05.00.00,0.6,38.0,31.0
30/11/2004,06.00.00,0.7,64.0,46.0
30/11/2004,07.00.00,1.1,86.0,65.0
30/11/2004,08.00.00,2.5,127.0,113.5
30/11/2004,09.00.00,3.6,122.0,133.0
30/11/2004,10.00.00,3.6,141.0,142.5
30/11/2004,11.00.00,3.3,139.0,135.5
30/11/2004,12.00.00,2.0,105.0,92.5
30/11/2004,13.00.00,1.9,103.0,89.5
30/11/2004,14.00.00,2.2,108.0,98.0
30/11/2004,15.00.00,2.2,109.0,98.5
30/11/2004,16.00.00,3.8,149.0,150.5
30/11/2004,17.00.00,3.5,143.0,141.5
30/11/2004,18.00.00,5.2,159.0,183.5
30/11/2004,19.00.00,6.3,178.0,215.0
30/11/2004,20.00.00,6.8,168.0,220.0
30/11/2004,21.00.00,4.1,160.0,162.0
30/11/2004,22.00.00,2.3,117.0,104.5
30/11/2004,23.00.00,1.9,113.0,94.5
01/12/2004,00.00.00,2.2,113.0,100.5
01/12/2004,01.00.00,1.3,94.0,73.0
01/12/2004,02.00.00,1.2,76.0,62.0
01/12/2004,05.00.00,0.6,63.0,43.5
01/12/2004,06.00.00,0.9,74.0,55.0
01/12/2004,07.00.00,1.4,96.0,76.0
01/12/2004,08.00.00,3.4,121.0,128.5
01/12/2004,09.00.00,5.0,145.0,172.5
01/12/2004,10.00.00,4.7,158.0,173.0
01/12/2004,11.00.00,3.2,143.0,135.5
01/12/2004,12.00.00,3.5,182.0,161.0
01/12/2004,13.00.00,4.0,163.0,161.5
01/12/2004,14.00.00,5.7,178.0,203.0
01/12/2004,15.00.00,5.0,162.0,181.0
01/12/2004,16.00.00,5.6,171.0,197.5
01/12/2004,17.00.00,6.2,174.0,211.0
01/12/2004,18.00.00,7.5,185.0,242.5
01/12/2004,19.00.00,3.0,126.0,123.0
01/12/2004,20.00.00,2.6,113.0,108.5
01/12/2004,21.00.00,2.1,111.0,97.5
01/12/2004,22.00.00,1.8,107.0,89.5
01/12/2004,23.00.00,2.0,107.0,93.5
02/12/2004,00.00.00,2.2,102.0,95.0
02/12/2004,01.00.00,1.9,96.0,86.0
02/12/2004,02.00.00,1.6,86.0,75.0
02/12/2004,04.00.00,0.9,70.0,53.0
02/12/2004,05.00.00,0.7,59.0,43.5
02/12/2004,06.00.00,0.9,74.0,55.0
02/12/2004,07.00.00,1.4,89.0,72.5
02/12/2004,08.00.00,4.2,131.0,149.5
02/12/2004,09.00.00,5.0,139.0,169.5
02/12/2004,10.00.00,4.4,145.0,160.5
02/12/2004,11.00.00,3.4,137.0,136.5
02/12/2004,12.00.00,2.8,128.0,120.0
02/12/2004,13.00.00,3.4,128.0,132.0
02/12/2004,14.00.00,2.9,123.0,119.5
02/12/2004,15.00.00,3.9,136.0,146.0
02/12/2004,16.00.00,4.0,137.0,148.5
02/12/2004,17.00.00,4.9,151.0,173.5
02/12/2004,18.00.00,7.7,171.0,239.5
02/12/2004,19.00.00,9.4,171.0,273.5
02/12/2004,20.00.00,7.8,161.0,236.5
02/12/2004,21.00.00,6.6,154.0,209.0
02/12/2004,22.00.00,4.7,127.0,157.5
02/12/2004,23.00.00,4.8,115.0,153.5
03/12/2004,00.00.00,3.2,102.0,115.0
03/12/2004,01.00.00,2.6,100.0,102.0
03/12/2004,02.00.00,2.1,86.0,85.0
03/12/2004,04.00.00,1.1,80.0,62.0
03/12/2004,05.00.00,0.7,74.0,51.0
03/12/2004,06.00.00,0.9,82.0,59.0
03/12/2004,07.00.00,1.5,96.0,78.0
03/12/2004,08.00.00,3.8,124.0,138.0
03/12/2004,09.00.00,6.0,142.0,191.0
03/12/2004,10.00.00,5.1,154.0,179.0
03/12/2004,11.00.00,3.6,144.0,144.0
03/12/2004,12.00.00,3.0,144.0,132.0
03/12/2004,13.00.00,3.1,139.0,131.5
03/12/2004,14.00.00,3.3,138.0,135.0
03/12/2004,15.00.00,3.4,134.0,135.0
03/12/2004,16.00.00,4.6,150.0,167.0
03/12/2004,17.00.00,6.9,173.0,224.5
03/12/2004,18.00.00,5.1,134.0,169.0
03/12/2004,19.00.00,4.9,128.0,162.0
03/12/2004,20.00.00,6.1,132.0,188.0
03/12/2004,21.00.00,6.2,134.0,191.0
03/12/2004,22.00.00,3.0,107.0,113.5
03/12/2004,23.00.00,3.4,101.0,118.5
04/12/2004,00.00.00,3.5,94.0,117.0
04/12/2004,01.00.00,3.2,99.0,113.5
04/12/2004,02.00.00,2.9,90.0,103.0
04/12/2004,05.00.00,1.7,71.0,69.5
04/12/2004,06.00.00,1.7,66.0,67.0
04/12/2004,07.00.00,1.3,70.0,61.0
04/12/2004,08.00.00,2.8,90.0,101.0
04/12/2004,09.00.00,2.5,102.0,101.0
04/12/2004,10.00.00,2.7,102.0,105.0
04/12/2004,11.00.00,1.5,94.0,77.0
04/12/2004,12.00.00,2.6,122.0,113.0
04/12/2004,13.00.00,3.1,124.0,124.0
04/12/2004,14.00.00,2.5,103.0,101.5
04/12/2004,15.00.00,2.6,115.0,109.5
04/12/2004,16.00.00,2.5,107.0,103.5
04/12/2004,17.00.00,2.3,120.0,106.0
04/12/2004,18.00.00,3.1,120.0,122.0
04/12/2004,19.00.00,1.9,108.0,92.0
04/12/2004,20.00.00,2.5,115.0,107.5
04/12/2004,21.00.00,3.1,124.0,124.0
04/12/2004,22.00.00,2.0,109.0,94.5
04/12/2004,23.00.00,1.9,93.0,84.5
05/12/2004,00.00.00,2.4,103.0,99.5
05/12/2004,01.00.00,2.0,106.0,93.0
05/12/2004,02.00.00,1.2,96.0,72.0
05/12/2004,04.00.00,1.0,81.0,60.5
05/12/2004,05.00.00,0.8,70.0,51.0
05/12/2004,06.00.00,0.6,60.0,42.0
05/12/2004,07.00.00,0.7,63.0,45.5
05/12/2004,08.00.00,0.8,68.0,50.0
05/12/2004,09.00.00,0.9,68.0,52.0
05/12/2004,10.00.00,1.0,66.0,53.0
05/12/2004,11.00.00,1.3,72.0,62.0
05/12/2004,12.00.00,1.7,81.0,74.5
05/12/2004,13.00.00,2.4,89.0,92.5
05/12/2004,14.00.00,1.7,85.0,76.5
05/12/2004,15.00.00,1.8,86.0,79.0
05/12/2004,16.00.00,1.5,83.0,71.5
05/12/2004,17.00.00,1.1,77.0,60.5
05/12/2004,18.00.00,2.4,93.0,94.5
05/12/2004,19.00.00,2.0,103.0,91.5
05/12/2004,20.00.00,1.5,90.0,75.0
05/12/2004,21.00.00,1.7,93.0,80.5
05/12/2004,22.00.00,1.0,72.0,56.0
05/12/2004,23.00.00,1.0,73.0,56.5
06/12/2004,00.00.00,1.0,64.0,52.0
06/12/2004,01.00.00,0.9,66.0,51.0
06/12/2004,02.00.00,1.1,71.0,57.5
06/12/2004,04.00.00,0.6,54.0,39.0
06/12/2004,05.00.00,0.7,58.0,43.0
06/12/2004,06.00.00,0.9,72.0,54.0
06/12/2004,07.00.00,1.3,89.0,70.5
06/12/2004,08.00.00,3.1,112.0,118.0
06/12/2004,09.00.00,4.9,131.0,163.5
06/12/2004,10.00.00,4.7,161.0,174.5
06/12/2004,11.00.00,3.2,135.0,131.5
06/12/2004,12.00.00,2.5,119.0,109.5
06/12/2004,13.00.00,3.8,144.0,148.0
06/12/2004,14.00.00,3.3,130.0,131.0
06/12/2004,15.00.00,2.5,109.0,104.5
06/12/2004,16.00.00,2.7,114.0,111.0
06/12/2004,17.00.00,2.9,115.0,115.5
06/12/2004,18.00.00,3.1,123.0,123.5
06/12/2004,19.00.00,4.0,138.0,149.0
06/12/2004,20.00.00,3.1,123.0,123.5
06/12/2004,21.00.00,2.7,112.0,110.0
06/12/2004,22.00.00,1.7,87.0,77.5
06/12/2004,23.00.00,1.5,79.0,69.5
07/12/2004,00.00.00,1.4,74.0,65.0
07/12/2004,01.00.00,1.4,75.0,65.5
07/12/2004,02.00.00,1.1,70.0,57.0
07/12/2004,05.00.00,0.6,63.0,43.5
07/12/2004,06.00.00,0.8,67.0,49.5
07/12/2004,07.00.00,1.0,71.0,55.5
07/12/2004,08.00.00,2.8,98.0,105.0
07/12/2004,09.00.00,3.4,114.0,125.0
07/12/2004,10.00.00,3.3,130.0,131.0
07/12/2004,11.00.00,4.1,155.0,159.5
07/12/2004,12.00.00,3.5,141.0,140.5
07/12/2004,13.00.00,3.0,118.0,119.0
07/12/2004,14.00.00,3.6,134.0,139.0
07/12/2004,15.00.00,3.0,123.0,121.5
07/12/2004,16.00.00,2.6,117.0,110.5
07/12/2004,17.00.00,2.6,110.0,107.0
07/12/2004,18.00.00,3.1,115.0,119.5
07/12/2004,19.00.00,3.2,116.0,122.0
07/12/2004,20.00.00,2.4,99.0,97.5
07/12/2004,21.00.00,2.6,115.0,109.5
07/12/2004,22.00.00,2.4,104.0,100.0
07/12/2004,23.00.00,1.8,92.0,82.0
08/12/2004,00.00.00,1.7,84.0,76.0
08/12/2004,01.00.00,1.9,81.0,78.5
08/12/2004,02.00.00,1.4,77.0,66.5
08/12/2004,04.00.00,1.7,75.0,71.5
08/12/2004,05.00.00,1.0,69.0,54.5
08/12/2004,06.00.00,0.9,67.0,51.5
08/12/2004,07.00.00,1.0,68.0,54.0
08/12/2004,08.00.00,1.0,68.0,54.0
08/12/2004,09.00.00,1.1,69.0,56.5
08/12/2004,10.00.00,1.7,81.0,74.5
08/12/2004,11.00.00,2.3,95.0,93.5
08/12/2004,12.00.00,2.1,92.0,88.0
08/12/2004,13.00.00,2.7,113.0,110.5
08/12/2004,14.00.00,2.3,98.0,95.0
08/12/2004,15.00.00,1.2,82.0,65.0
08/12/2004,16.00.00,1.4,96.0,76.0
08/12/2004,17.00.00,1.9,107.0,91.5
08/12/2004,18.00.00,2.6,119.0,111.5
08/12/2004,19.00.00,2.4,114.0,105.0
08/12/2004,20.00.00,3.5,127.0,133.5
08/12/2004,21.00.00,3.5,121.0,130.5
08/12/2004,22.00.00,2.2,109.0,98.5
08/12/2004,23.00.00,2.3,107.0,99.5
09/12/2004,00.00.00,1.9,100.0,88.0
09/12/2004,01.00.00,1.0,83.0,61.5
09/12/2004,02.00.00,0.8,66.0,49.0
09/12/2004,04.00.00,0.4,30.0,23.0
09/12/2004,05.00.00,0.4,29.0,22.5
09/12/2004,06.00.00,0.4,41.0,28.5
09/12/2004,07.00.00,0.6,63.0,43.5
09/12/2004,08.00.00,1.9,114.0,95.0
09/12/2004,09.00.00,2.0,114.0,97.0
09/12/2004,10.00.00,1.4,102.0,79.0
09/12/2004,11.00.00,1.4,101.0,78.5
09/12/2004,12.00.00,1.5,103.0,81.5
09/12/2004,13.00.00,1.6,100.0,82.0
09/12/2004,14.00.00,1.8,95.0,83.5
09/12/2004,15.00.00,1.4,99.0,77.5
09/12/2004,16.00.00,1.7,102.0,85.0
09/12/2004,17.00.00,1.7,105.0,86.5
09/12/2004,18.00.00,2.3,118.0,105.0
09/12/2004,19.00.00,3.2,135.0,131.5
09/12/2004,20.00.00,2.6,124.0,114.0
09/12/2004,21.00.00,1.6,100.0,82.0
09/12/2004,22.00.00,0.8,66.0,49.0
09/12/2004,23.00.00,0.7,57.0,42.5
10/12/2004,00.00.00,0.6,58.0,41.0
10/12/2004,01.00.00,0.7,59.0,43.5
10/12/2004,02.00.00,0.7,60.0,44.0
10/12/2004,05.00.00,0.3,27.0,19.5
10/12/2004,06.00.00,0.4,39.0,27.5
10/12/2004,07.00.00,0.5,63.0,41.5
10/12/2004,08.00.00,1.4,110.0,83.0
10/12/2004,09.00.00,2.4,128.0,112.0
10/12/2004,10.00.00,1.8,122.0,97.0
10/12/2004,11.00.00,1.5,111.0,85.5
10/12/2004,12.00.00,1.5,110.0,85.0
10/12/2004,13.00.00,1.8,114.0,93.0
10/12/2004,14.00.00,2.1,114.0,99.0
10/12/2004,15.00.00,1.7,111.0,89.5
10/12/2004,16.00.00,2.3,116.0,104.0
10/12/2004,17.00.00,2.9,148.0,132.0
10/12/2004,18.00.00,4.0,177.0,168.5
10/12/2004,19.00.00,4.2,164.0,166.0
10/12/2004,20.00.00,3.5,151.0,145.5
10/12/2004,21.00.00,2.6,147.0,125.5
10/12/2004,22.00.00,1.3,110.0,81.0
10/12/2004,23.00.00,1.0,99.0,69.5
11/12/2004,00.00.00,1.6,116.0,90.0
11/12/2004,01.00.00,1.6,121.0,92.5
11/12/2004,02.00.00,1.1,103.0,73.5
11/12/2004,04.00.00,0.8,83.0,57.5
11/12/2004,05.00.00,0.8,76.0,54.0
11/12/2004,06.00.00,1.0,107.0,73.5
11/12/2004,07.00.00,1.2,106.0,77.0
11/12/2004,08.00.00,1.7,124.0,96.0
11/12/2004,09.00.00,2.4,134.0,115.0
11/12/2004,10.00.00,2.8,147.0,129.5
11/12/2004,11.00.00,2.9,146.0,131.0
11/12/2004,12.00.00,2.6,133.0,118.5
11/12/2004,13.00.00,2.3,120.0,106.0
11/12/2004,14.00.00,2.3,117.0,104.5
11/12/2004,15.00.00,1.7,109.0,88.5
11/12/2004,16.00.00,1.8,112.0,92.0
11/12/2004,17.00.00,2.5,131.0,115.5
11/12/2004,18.00.00,2.4,133.0,114.5
11/12/2004,19.00.00,2.0,138.0,109.0
11/12/2004,20.00.00,2.3,142.0,117.0
11/12/2004,21.00.00,2.9,138.0,127.0
11/12/2004,22.00.00,2.0,118.0,99.0
11/12/2004,23.00.00,2.5,120.0,110.0
12/12/2004,00.00.00,3.0,132.0,126.0
12/12/2004,01.00.00,2.4,121.0,108.5
12/12/2004,02.00.00,2.6,117.0,110.5
12/12/2004,04.00.00,2.1,102.0,93.0
12/12/2004,05.00.00,1.7,95.0,81.5
12/12/2004,06.00.00,1.5,81.0,70.5
12/12/2004,07.00.00,1.3,95.0,73.5
12/12/2004,08.00.00,1.9,111.0,93.5
12/12/2004,09.00.00,2.0,118.0,99.0
12/12/2004,10.00.00,2.7,130.0,119.0
12/12/2004,11.00.00,2.4,116.0,106.0
